seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
316,1788913283491246746,1788913283986861520,495.614774,781.748,128,0
322,1788913283497246652,1788913283989250762,492.00411,1389.242,128,0
323,1788913283498246660,1788913283990498072,492.251412,247.31,128,0
324,1788913283499246667,1788913283992272185,493.025518,774.113,128,0
325,1788913283500246655,1788913283994061738,493.815083,789.553,128,0
331,1788913283506246691,1788913283995862000,489.615309,800.262,128,0
332,1788913283507246669,1788913283997077010,489.830341,215.01,128,0
333,1788913283508246627,1788913283998882582,490.635955,805.572,128,0
334,1788913283509246685,1788913284000670501,491.423816,787.919,128,0
340,1788913283515246631,1788913284002471785,487.225154,801.284,128,0
341,1788913283516246659,1788913284004295171,488.048512,823.386,128,0
342,1788913283517246626,1788913284005492457,488.245831,197.286,128,0
343,1788913283518246634,1788913284007297238,489.050604,804.781,128,0
344,1788913283519246662,1788913284009062866,489.816204,765.628,128,0
350,1788913283525246618,1788913284010297963,485.051345,235.097,128,0
351,1788913283526246656,1788913284011534181,485.287525,236.218,128,0
352,1788913283527246613,1788913284013293407,486.046794,759.226,128,0
353,1788913283528246731,1788913284015137762,486.891031,844.355,128,0
359,1788913283534246617,1788913284017506356,483.259739,1368.594,128,0
360,1788913283535246655,1788913284018728148,483.481493,221.792,128,0
361,1788913283536246673,1788913284020531305,484.284632,803.157,128,0
362,1788913283537246650,1788913284022294449,485.047799,763.144,128,0
368,1788913283543246657,1788913284024126660,480.880003,832.211,128,0
369,1788913283544246715,1788913284025917535,481.67082,790.875,128,0
370,1788913283545246702,1788913284027162470,481.915768,244.935,128,0
371,1788913283546246690,1788913284028939229,482.692539,776.759,128,0
377,1788913283552246656,1788913284030715066,478.46841,775.837,128,0
378,1788913283553246644,1788913284032537008,479.290364,821.942,128,0
379,1788913283554246762,1788913284033802332,479.55557,265.324,128,0
380,1788913283555246800,1788913284035564122,480.317322,761.79,128,0
381,1788913283556246737,1788913284037358534,481.111797,794.412,128,0
387,1788913283562246683,1788913284039185065,476.938382,826.531,128,0
388,1788913283563246671,1788913284040375989,477.129318,190.924,128,0
389,1788913283564246719,1788913284042179859,477.93314,803.87,128,0
390,1788913283565246646,1788913284043970623,478.723977,790.764,128,0
396,1788913283571246632,1788913284045768361,474.521729,797.738,128,0
397,1788913283572246660,1788913284047571178,475.324518,802.817,128,0
398,1788913283573246618,1788913284048802808,475.55619,231.63,128,0
399,1788913283574246696,1788913284050588474,476.341778,785.666,128,0
