seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
4562,1788913402990733667,1788913402990770029,0.036362,-4.711,128,184
4563,1788913402991733765,1788913402991763425,0.02966,-6.604,128,184
4564,1788913402992733753,1788913402992769995,0.036242,6.57,128,184
4565,1788913402993733761,1788913402993773449,0.039688,3.454,128,184
4566,1788913402994733769,1788913402994767827,0.034058,-5.622,128,184
4567,1788913402995733787,1788913402995782191,0.048404,14.364,128,184
4568,1788913402996733795,1788913402996765398,0.031603,-16.793,128,184
4569,1788913402997733722,1788913402997764604,0.030882,-0.794,128,184
4570,1788913402998733841,1788913402998770132,0.036291,5.528,128,184
4571,1788913402999733698,1788913402999774458,0.04076,4.326,128,184
4572,1788913403000733756,1788913403000886325,0.152569,111.867,128,184
4573,1788913403001733854,1788913403001770417,0.036563,-115.908,128,184
4574,1788913403002733802,1788913403002775955,0.042153,5.538,128,184
4575,1788913403003733730,1788913403003772737,0.039007,-3.218,128,184
4576,1788913403004733728,1788913403004774658,0.04093,1.921,128,184
4577,1788913403005733725,1788913403005771480,0.037755,-3.178,128,184
4578,1788913403006733723,1788913403006773802,0.040079,2.322,128,184
4579,1788913403007733751,1788913403007766316,0.032565,-7.486,128,184
4580,1788913403008733789,1788913403008788165,0.054376,21.849,128,184
4581,1788913403009733687,1788913403009768857,0.03517,-19.308,128,184
4582,1788913403010733735,1788913403010765829,0.032094,-3.028,128,184
4583,1788913403011733903,1788913403011788459,0.054556,22.63,128,184
4584,1788913403012733800,1788913403012766516,0.032716,-21.943,128,184
4585,1788913403013733728,1788913403013878232,0.144504,111.716,128,184
4586,1788913403014733916,1788913403014781890,0.047974,-96.342,128,184
4587,1788913403015733684,1788913403015768944,0.03526,-12.946,128,184
4588,1788913403016733782,1788913403016768150,0.034368,-0.794,128,184
4589,1788913403017733810,1788913403017774510,0.0407,6.36,128,184
4590,1788913403018733758,1788913403018768467,0.034709,-6.043,128,184
4591,1788913403019733726,1788913403019772231,0.038505,3.764,128,184
4592,1788913403020733824,1788913403020775596,0.041772,3.365,128,184
4593,1788913403021733681,1788913403021779902,0.046221,4.306,128,184
4594,1788913403022733659,1788913403022768488,0.034829,-11.414,128,184
4595,1788913403023733727,1788913403023768586,0.034859,0.098,128,184
4596,1788913403024733705,1788913403024777751,0.044046,9.165,128,184
4597,1788913403025733673,1788913403025765055,0.031382,-12.696,128,184
4598,1788913403026733751,1788913403026907339,0.173588,142.284,128,184
4599,1788913403027733698,1788913403027783305,0.049607,-124.034,128,184
4600,1788913403028733756,1788913403028764077,0.030321,-19.228,128,184
4601,1788913403029733844,1788913403029778292,0.044448,14.215,128,184
4602,1788913403030733832,1788913403030778089,0.044257,-0.203,128,184
4603,1788913403031733740,1788913403031765613,0.031873,-12.476,128,184
4604,1788913403032733748,1788913403032771182,0.037434,5.569,128,184
4605,1788913403033733756,1788913403033774947,0.041191,3.765,128,184
4606,1788913403034733793,1788913403034893566,0.159773,118.619,128,184
4607,1788913403035733832,1788913403035765825,0.031993,-127.741,128,184
4608,1788913403036733849,1788913403036772466,0.038617,6.641,128,184
4609,1788913403037733707,1788913403037776090,0.042383,3.624,128,184
4610,1788913403038733715,1788913403038767733,0.034018,-8.357,128,184
4611,1788913403039733903,1788913403039815460,0.081557,47.727,128,184
4612,1788913403040733751,1788913403040773209,0.039458,-42.251,128,184
