seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
5007,1788913271708031590,1788913271708659419,0.627829,229.51,128,0
5008,1788913271709031604,1788913271709297201,0.265597,-362.218,128,0
5009,1788913271710031498,1788913271710527301,0.495803,230.1,128,0
5010,1788913271711031531,1788913271711177747,0.146216,-349.554,128,0
5011,1788913271712031585,1788913271712391597,0.360012,213.85,128,0
5012,1788913271713031469,1788913271713581663,0.550194,190.066,128,0
5013,1788913271714031492,1788913271714257556,0.226064,-324.107,128,0
5014,1788913271715031516,1788913271715446881,0.415365,189.325,128,0
5015,1788913271716031480,1788913271716696537,0.665057,249.656,128,0
5016,1788913271717031624,1788913271717314553,0.282929,-381.984,128,0
5017,1788913271718031618,1788913271718567546,0.535928,252.993,128,0
5018,1788913271719031511,1788913271719184699,0.153188,-382.847,128,0
5019,1788913271720031595,1788913271720438434,0.406839,253.735,128,0
5020,1788913271721031799,1788913271721666540,0.634741,228.106,128,0
5021,1788913271722031593,1788913271722304883,0.27329,-361.657,128,0
5022,1788913271723031506,1788913271723525697,0.494191,220.814,128,0
5023,1788913271724031580,1788913271724178416,0.146836,-347.281,128,0
5024,1788913271725031704,1788913271725393509,0.361805,215.093,128,0
5025,1788913271726031477,1788913271726607289,0.575812,213.78,128,0
5026,1788913271727031471,1788913271727255951,0.22448,-351.338,128,0
5027,1788913271728031545,1788913271728479319,0.447774,223.368,128,0
5028,1788913271729031609,1788913271729697057,0.665448,217.738,128,0
5029,1788913271730031542,1788913271730347292,0.31575,-349.765,128,0
5030,1788913271731031666,1788913271731566993,0.535327,219.701,128,0
5031,1788913271732031550,1788913271732234751,0.203201,-332.242,128,0
5032,1788913271733031503,1788913271733463659,0.432156,228.908,128,0
5033,1788913271734031637,1788913271734647333,0.615696,183.674,128,0
5034,1788913271735031541,1788913271735335198,0.303657,-312.135,128,0
5035,1788913271736031559,1788913271736509625,0.478066,174.427,128,0
5036,1788913271737031542,1788913271737181230,0.149688,-328.395,128,0
5037,1788913271738031546,1788913271738382908,0.351362,201.678,128,0
5038,1788913271739031550,1788913271739603781,0.572231,220.873,128,0
5039,1788913271740031514,1788913271740264956,0.233442,-338.825,128,0
5040,1788913271741031598,1788913271741466354,0.434756,201.398,128,0
5041,1788913271742031822,1788913271742682628,0.650806,216.274,128,0
5042,1788913271743031605,1788913271743338294,0.306689,-344.334,128,0
5043,1788913271744031539,1788913271744553797,0.522258,215.503,128,0
5044,1788913271745031563,1788913271745204072,0.172509,-349.725,128,0
5045,1788913271746031546,1788913271746420227,0.388681,216.155,128,0
5046,1788913271747031600,1788913271747647231,0.615631,227.004,128,0
5047,1788913271748031484,1788913271748291395,0.259911,-355.836,128,0
5048,1788913271749031578,1788913271749512709,0.481131,221.314,128,0
5049,1788913271750031511,1788913271750727010,0.695499,214.301,128,0
5050,1788913271751031535,1788913271751378227,0.346692,-348.783,128,0
5051,1788913271752031539,1788913271752595734,0.564195,217.507,128,0
