seq,send_time_ns,scheduled_time_ns,drift_us
225,1788913448069230780,1788913448069230660,0.12
226,1788913448070230838,1788913448070230660,0.18
227,1788913448071230776,1788913448071230660,0.12
228,1788913448072230763,1788913448072230660,0.10
229,1788913448073230851,1788913448073230660,0.19
230,1788913448074230819,1788913448074230660,0.16
231,1788913448075232530,1788913448075230660,1.87
232,1788913448076230935,1788913448076230660,0.28
233,1788913448077230802,1788913448077230660,0.14
234,1788913448078230830,1788913448078230660,0.17
235,1788913448079230818,1788913448079230660,0.16
236,1788913448080230765,1788913448080230660,0.10
237,1788913448081230743,1788913448081230660,0.08
238,1788913448082230901,1788913448082230660,0.24
239,1788913448083230788,1788913448083230660,0.13
240,1788913448084230847,1788913448084230660,0.19
241,1788913448085230904,1788913448085230660,0.24
242,1788913448086230842,1788913448086230660,0.18
243,1788913448087230799,1788913448087230660,0.14
244,1788913448088230827,1788913448088230660,0.17
245,1788913448089230805,1788913448089230660,0.14
246,1788913448090230863,1788913448090230660,0.20
247,1788913448091231001,1788913448091230660,0.34
248,1788913448092230748,1788913448092230660,0.09
249,1788913448093230756,1788913448093230660,0.10
250,1788913448094230814,1788913448094230660,0.15
251,1788913448095230812,1788913448095230660,0.15
252,1788913448096230769,1788913448096230660,0.11
253,1788913448097230907,1788913448097230660,0.25
254,1788913448098230945,1788913448098230660,0.28
255,1788913448099230762,1788913448099230660,0.10
256,1788913448100230760,1788913448100230660,0.10
257,1788913448101231008,1788913448101230660,0.35
258,1788913448102230775,1788913448102230660,0.12
259,1788913448103230823,1788913448103230660,0.16
260,1788913448104230901,1788913448104230660,0.24
261,1788913448105230979,1788913448105230660,0.32
262,1788913448106230777,1788913448106230660,0.12
263,1788913448107230864,1788913448107230660,0.20
264,1788913448108230802,1788913448108230660,0.14
265,1788913448109230840,1788913448109230660,0.18
266,1788913448110230928,1788913448110230660,0.27
267,1788913448111230805,1788913448111230660,0.14
268,1788913448112230903,1788913448112230660,0.24
269,1788913448113230871,1788913448113230660,0.21
270,1788913448114230839,1788913448114230660,0.18
271,1788913448115230756,1788913448115230660,0.10
272,1788913448116230774,1788913448116230660,0.11
273,1788913448117230782,1788913448117230660,0.12
274,1788913448118230829,1788913448118230660,0.17
275,1788913448119230797,1788913448119230660,0.14
276,1788913448120230845,1788913448120230660,0.18
277,1788913448121230813,1788913448121230660,0.15
278,1788913448122230770,1788913448122230660,0.11
279,1788913448123230788,1788913448123230660,0.13
280,1788913448124230866,1788913448124230660,0.21
281,1788913448125230783,1788913448125230660,0.12
282,1788913448126230771,1788913448126230660,0.11
283,1788913448127230759,1788913448127230660,0.10
284,1788913448128230777,1788913448128230660,0.12
285,1788913448129230794,1788913448129230660,0.13
286,1788913448130230752,1788913448130230660,0.09
287,1788913448131230780,1788913448131230660,0.12
288,1788913448132230787,1788913448132230660,0.13
289,1788913448133230825,1788913448133230660,0.17
290,1788913448134230773,1788913448134230660,0.11
291,1788913448135230805,1788913448135230660,0.14
292,1788913448136230782,1788913448136230660,0.12
293,1788913448137230810,1788913448137230660,0.15
294,1788913448138230858,1788913448138230660,0.20
295,1788913448139230886,1788913448139230660,0.23
296,1788913448140230894,1788913448140230660,0.23
297,1788913448141230861,1788913448141230660,0.20
298,1788913448142230879,1788913448142230660,0.22
299,1788913448143230757,1788913448143230660,0.10
300,1788913448144230885,1788913448144230660,0.23
301,1788913448145230822,1788913448145230660,0.16
302,1788913448146230820,1788913448146230660,0.16
303,1788913448147230808,1788913448147230660,0.15
304,1788913448148230826,1788913448148230660,0.17
305,1788913448149230863,1788913448149230660,0.20
306,1788913448150230801,1788913448150230660,0.14
307,1788913448151230819,1788913448151230660,0.16
308,1788913448152230796,1788913448152230660,0.14
309,1788913448153230814,1788913448153230660,0.15
310,1788913448154230822,1788913448154230660,0.16
311,1788913448155230890,1788913448155230660,0.23
312,1788913448156230847,1788913448156230660,0.19
313,1788913448157230815,1788913448157230660,0.15
314,1788913448158230833,1788913448158230660,0.17
315,1788913448159230891,1788913448159230660,0.23
316,1788913448160230828,1788913448160230660,0.17
317,1788913448161230916,1788913448161230660,0.26
318,1788913448162230884,1788913448162230660,0.22
319,1788913448163230802,1788913448163230660,0.14
320,1788913448164230839,1788913448164230660,0.18
321,1788913448165230837,1788913448165230660,0.18
322,1788913448166230875,1788913448166230660,0.21
323,1788913448167230882,1788913448167230660,0.22
324,1788913448168230890,1788913448168230660,0.23
325,1788913448169230828,1788913448169230660,0.17
326,1788913448170230896,1788913448170230660,0.24
327,1788913448171230763,1788913448171230660,0.10
328,1788913448172230871,1788913448172230660,0.21
329,1788913448173230839,1788913448173230660,0.18
330,1788913448174230787,1788913448174230660,0.13
331,1788913448175230814,1788913448175230660,0.15
332,1788913448176230912,1788913448176230660,0.25
333,1788913448177230850,1788913448177230660,0.19
334,1788913448178230827,1788913448178230660,0.17
