seq,send_time_ns,scheduled_time_ns,drift_us
179,1788913480953049633,1788913480953049421,0.21
180,1788913480954049561,1788913480954049421,0.14
181,1788913480955049520,1788913480955049421,0.10
182,1788913480956049638,1788913480956049421,0.22
183,1788913480957049596,1788913480957049421,0.17
184,1788913480958049605,1788913480958049421,0.18
185,1788913480959049553,1788913480959049421,0.13
186,1788913480960049531,1788913480960049421,0.11
187,1788913480961049560,1788913480961049421,0.14
188,1788913480962049628,1788913480962049421,0.21
189,1788913480963049627,1788913480963049421,0.21
190,1788913480964049575,1788913480964049421,0.15
191,1788913480965049513,1788913480965049421,0.09
192,1788913480966049562,1788913480966049421,0.14
193,1788913480967049530,1788913480967049421,0.11
194,1788913480968049518,1788913480968049421,0.10
195,1788913480969049637,1788913480969049421,0.22
196,1788913480970049505,1788913480970049421,0.08
197,1788913480971049554,1788913480971049421,0.13
198,1788913480972049632,1788913480972049421,0.21
199,1788913480973049600,1788913480973049421,0.18
200,1788913480974049689,1788913480974049421,0.27
201,1788913480975049557,1788913480975049421,0.14
202,1788913480976049586,1788913480976049421,0.17
203,1788913480977049584,1788913480977049421,0.16
204,1788913480978049572,1788913480978049421,0.15
205,1788913480979049791,1788913480979049421,0.37
206,1788913480980049619,1788913480980049421,0.20
207,1788913480981049578,1788913480981049421,0.16
208,1788913480982050528,1788913480982049421,1.11
209,1788913480983049554,1788913480983049421,0.13
210,1788913480984049563,1788913480984049421,0.14
211,1788913480985049611,1788913480985049421,0.19
212,1788913480986049540,1788913480986049421,0.12
213,1788913480987049738,1788913480987049421,0.32
214,1788913480988049556,1788913480988049421,0.14
215,1788913480989049575,1788913480989049421,0.15
216,1788913480990049613,1788913480990049421,0.19
217,1788913480991049571,1788913480991049421,0.15
218,1788913480992049570,1788913480992049421,0.15
219,1788913480993049568,1788913480993049421,0.15
220,1788913480994049607,1788913480994049421,0.19
221,1788913480995049946,1788913480995049421,0.53
222,1788913480996049584,1788913480996049421,0.16
223,1788913480997049572,1788913480997049421,0.15
224,1788913480998049600,1788913480998049421,0.18
225,1788913480999049589,1788913480999049421,0.17
226,1788913481000049687,1788913481000049421,0.27
227,1788913481001049535,1788913481001049421,0.11
228,1788913481002049614,1788913481002049421,0.19
229,1788913481003049612,1788913481003049421,0.19
230,1788913481004049591,1788913481004049421,0.17
231,1788913481005049699,1788913481005049421,0.28
232,1788913481006049617,1788913481006049421,0.20
233,1788913481007049626,1788913481007049421,0.20
234,1788913481008049594,1788913481008049421,0.17
235,1788913481009049512,1788913481009049421,0.09
236,1788913481010049601,1788913481010049421,0.18
237,1788913481011049619,1788913481011049421,0.20
238,1788913481012049618,1788913481012049421,0.20
239,1788913481013049566,1788913481013049421,0.14
240,1788913481014049604,1788913481014049421,0.18
241,1788913481015049563,1788913481015049421,0.14
242,1788913481016049541,1788913481016049421,0.12
243,1788913481017049509,1788913481017049421,0.09
244,1788913481018049568,1788913481018049421,0.15
245,1788913481019049546,1788913481019049421,0.12
246,1788913481020049605,1788913481020049421,0.18
