seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
355,1788913332944695115,1788913333452314445,507.61933,-353.322,128,0
359,1788913332948695750,1788913333455856733,507.160983,2542.288,128,0
366,1788913332955695188,1788913333462293105,506.597917,5436.372,128,0
369,1788913332958695284,1788913333464738721,506.043437,1445.616,128,0
370,1788913332959695182,1788913333465298086,505.602904,-440.635,128,0
372,1788913332961695279,1788913333466506133,504.810854,208.047,128,0
373,1788913332962695237,1788913333467151028,504.455791,-355.105,128,0
374,1788913332963695155,1788913333467797516,504.102361,-353.512,128,0
385,1788913332974695298,1788913333478245597,503.550299,9448.081,128,0
388,1788913332977695224,1788913333480632717,502.937493,1387.12,128,0
389,1788913332978695162,1788913333481269617,502.574455,-363.1,128,0
391,1788913332980695229,1788913333482508652,501.813423,239.035,128,0
392,1788913332981695227,1788913333483163716,501.468489,-344.936,128,0
396,1788913332985695211,1788913333486660900,500.965689,2497.184,128,0
404,1788913332993695278,1788913333494239751,500.544473,6578.851,128,0
407,1788913332996695223,1788913333496729583,500.03436,1489.832,128,0
408,1788913332997695132,1788913333497237802,499.54267,-491.781,128,0
410,1788913332999695189,1788913333498485283,498.790094,247.481,128,0
411,1788913333000695277,1788913333499101424,498.406147,-383.859,128,0
415,1788913333004695180,1788913333502724784,498.029604,2623.36,128,0
422,1788913333011695204,1788913333509064660,497.369456,5339.876,128,0
423,1788913333012695182,1788913333509709198,497.014016,-355.462,128,0
425,1788913333014695279,1788913333510923006,496.227727,213.808,128,0
426,1788913333015695158,1788913333511572079,495.876921,-350.927,128,0
429,1788913333018695243,1788913333513923543,495.2283,1351.464,128,0
430,1788913333019695171,1788913333514601499,494.906328,-322.044,128,0
438,1788913333027695159,1788913333522117452,494.422293,6515.953,128,0
441,1788913333030695174,1788913333524545178,493.850004,1427.726,128,0
444,1788913333033695109,1788913333526912181,493.217072,1367.003,128,0
445,1788913333034695117,1788913333527545073,492.849956,-367.108,128,0
447,1788913333036695204,1788913333528733153,492.037949,188.08,128,0
448,1788913333037695112,1788913333529415963,491.720851,-317.19,128,0
449,1788913333038695131,1788913333530067581,491.37245,-348.382,128,0
452,1788913333041695126,1788913333532449872,490.754746,1382.291,128,0
456,1788913333045695110,1788913333535954936,490.259826,2505.064,128,0
460,1788913333049695144,1788913333539494469,489.799325,2539.533,128,0
463,1788913333052695209,1788913333541859689,489.16448,1365.22,128,0
464,1788913333053695187,1788913333542507178,488.811991,-352.511,128,0
466,1788913333055695234,1788913333543729018,488.033784,221.84,128,0
467,1788913333056695123,1788913333544370437,487.675314,-358.581,128,0
468,1788913333057695221,1788913333545008990,487.313769,-361.447,128,0
471,1788913333060695286,1788913333547403363,486.708077,1394.373,128,0
475,1788913333064695266,1788913333550920134,486.224868,2516.771,128,0
478,1788913333067695221,1788913333553293218,485.597997,1373.084,128,0
479,1788913333068695139,1788913333553973780,485.278641,-319.438,128,0
481,1788913333070695216,1788913333555177970,484.482754,204.19,128,0
482,1788913333071695144,1788913333555809690,484.114546,-368.28,128,0
483,1788913333072695243,1788913333556446820,483.751577,-362.87,128,0
494,1788913333083695256,1788913333566950493,483.255237,9503.673,128,0
497,1788913333086695201,1788913333569270558,482.575357,1320.065,128,0
498,1788913333087695239,1788913333569901267,482.206028,-369.291,128,0
500,1788913333089695146,1788913333571150390,481.455244,249.123,128,0
501,1788913333090695205,1788913333571771992,481.076787,-378.398,128,0
509,1788913333098695372,1788913333579356763,480.661391,6584.771,128,0
512,1788913333101695197,1788913333581744484,480.049287,1387.721,128,0
513,1788913333102695205,1788913333582374472,479.679267,-370.012,128,0
516,1788913333105697846,1788913333584745738,479.047892,1371.266,128,0
519,1788913333108695146,1788913333587083401,478.388255,1337.663,128,0
520,1788913333109695235,1788913333587757800,478.062565,-325.601,128,0
528,1788913333117695332,1788913333595319600,477.624268,6561.8,128,0
531,1788913333120695217,1788913333597709364,477.014147,1389.764,128,0
534,1788913333123695152,1788913333600132331,476.437179,1422.967,128,0
535,1788913333124695141,1788913333601175961,476.48082,43.63,128,0
537,1788913333126695208,1788913333601982327,475.287119,-193.634,128,0
538,1788913333127695216,1788913333602603299,474.908083,-379.028,128,0
539,1788913333128695184,1788913333603237745,474.542561,-365.554,128,0
