seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
6496,1788913470805781263,1788913470805828879,0.047616,-1.015,128,184
6497,1788913470806781280,1788913470806830500,0.04922,1.621,128,184
6498,1788913470807781288,1788913470807832260,0.050972,1.76,128,184
6499,1788913470808781265,1788913470808838980,0.057715,6.72,128,184
6500,1788913470809781233,1788913470809830071,0.048838,-8.909,128,184
6501,1788913470810781290,1788913470810829448,0.048158,-0.623,128,184
6502,1788913470811781227,1788913470811832290,0.051063,2.842,128,184
6503,1788913470812781265,1788913470812830053,0.048788,-2.237,128,184
6504,1788913470813781192,1788913470813828248,0.047056,-1.805,128,184
6505,1788913470814781279,1788913470814831501,0.050222,3.253,128,184
6506,1788913470815781227,1788913470815836768,0.055541,5.267,128,184
6507,1788913470816781314,1788913470816951660,0.170346,114.892,128,184
6508,1788913470817781262,1788913470817832786,0.051524,-118.874,128,184
6509,1788913470818781259,1788913470818837562,0.056303,4.776,128,184
6510,1788913470819781347,1788913470819835656,0.054309,-1.906,128,184
6511,1788913470820781284,1788913470820832327,0.051043,-3.329,128,184
6512,1788913470821781332,1788913470821834649,0.053317,2.322,128,184
6513,1788913470822781289,1788913470822835588,0.054299,0.939,128,184
6514,1788913470823781297,1788913470823834694,0.053397,-0.894,128,184
6515,1788913470824781364,1788913470824839440,0.058076,4.746,128,184
6516,1788913470825781312,1788913470825837193,0.055881,-2.247,128,184
6517,1788913470826781309,1788913470826829236,0.047927,-7.957,128,184
6518,1788913470827781216,1788913470827830676,0.04946,1.44,128,184
6519,1788913470828781243,1788913470828829121,0.047878,-1.555,128,184
6520,1788913470829781261,1788913470829882688,0.101427,53.567,128,184
6521,1788913470830781318,1788913470830831099,0.049781,-51.589,128,184
6522,1788913470831781206,1788913470831829183,0.047977,-1.916,128,184
6523,1788913470832781293,1788913470832830813,0.04952,1.63,128,184
6524,1788913470833781261,1788913470833828316,0.047055,-2.497,128,184
6525,1788913470834781288,1788913470834828774,0.047486,0.458,128,184
6526,1788913470835781275,1788913470835836156,0.054881,7.382,128,184
6527,1788913470836781263,1788913470836837105,0.055842,0.949,128,184
6528,1788913470837781301,1788913470837951095,0.169794,113.99,128,184
6529,1788913470838781258,1788913470838833914,0.052656,-117.181,128,184
6530,1788913470839781275,1788913470839829363,0.048088,-4.551,128,184
6531,1788913470840781253,1788913470840830602,0.049349,1.239,128,184
6532,1788913470841781270,1788913470841833525,0.052255,2.923,128,184
6533,1788913470842781318,1788913470842942947,0.161629,109.422,128,184
6534,1788913470843781235,1788913470843829222,0.047987,-113.725,128,184
6535,1788913470844781293,1788913470844833137,0.051844,3.915,128,184
6536,1788913470845781240,1788913470845830409,0.049169,-2.728,128,184
6537,1788913470846781237,1788913470846835005,0.053768,4.596,128,184
6538,1788913470847781235,1788913470847827779,0.046544,-7.226,128,184
6539,1788913470848781302,1788913470848832435,0.051133,4.656,128,184
6540,1788913470849781250,1788913470849830950,0.0497,-1.485,128,184
6541,1788913470850781317,1788913470850950711,0.169394,119.761,128,184
6542,1788913470851781265,1788913470851832758,0.051493,-117.953,128,184
6543,1788913470852781192,1788913470852828057,0.046865,-4.701,128,184
6544,1788913470853781299,1788913470853839315,0.058016,11.258,128,184
6545,1788913470854781267,1788913470854832941,0.051674,-6.374,128,184
6546,1788913470855781254,1788913470855937343,0.156089,104.402,128,184
6547,1788913470856781262,1788913470856828698,0.047436,-108.645,128,184
6548,1788913470857781229,1788913470857832011,0.050782,3.313,128,184
6549,1788913470858781236,1788913470858835365,0.054129,3.354,128,184
6550,1788913470859781254,1788913470859830914,0.04966,-4.451,128,184
6551,1788913470860781251,1788913470860834729,0.053478,3.815,128,184
6552,1788913470861781309,1788913470861837101,0.055792,2.372,128,184
6553,1788913470862781236,1788913470862837889,0.056653,0.788,128,184
6554,1788913470863781314,1788913470863961388,0.180074,123.499,128,184
6555,1788913470864781251,1788913470864839247,0.057996,-122.141,128,184
6556,1788913470865781238,1788913470865829185,0.047947,-10.062,128,184
6557,1788913470866781216,1788913470866834282,0.053066,5.097,128,184
6558,1788913470867781233,1788913470867832757,0.051524,-1.525,128,184
6559,1788913470868781311,1788913470868938291,0.15698,105.534,128,184
6560,1788913470869781278,1788913470869832000,0.050722,-106.291,128,184
